   1.0400000e+00	  -1.0749368e+00	   2.2089286e+00	   2.4151551e+00	  -1.0749200e+00	   2.1938100e+00	   2.4150366e+00	   6.4106586e+01	   7.5719501e+01	  -1.4478895e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.0600000e+00	  -1.1122471e+00	   2.1809429e+00	   2.4444585e+00	  -1.1122303e+00	   2.1658273e+00	   2.4443400e+00	   6.4712495e+01	   7.5886502e+01	  -5.4184055e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.0800000e+00	  -1.1493780e+00	   2.1530916e+00	   2.4736211e+00	  -1.1493612e+00	   2.1379791e+00	   2.4735025e+00	   6.5377995e+01	   7.5967653e+01	   3.8239979e-01	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1000000e+00	  -1.1862705e+00	   2.1254192e+00	   2.5025964e+00	  -1.1862538e+00	   2.1103097e+00	   2.5024778e+00	   6.6100697e+01	   7.5964073e+01	   1.3234400e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1200000e+00	  -1.2228661e+00	   2.0979695e+00	   2.5313384e+00	  -1.2228493e+00	   2.0828630e+00	   2.5312199e+00	   6.6877905e+01	   7.5877162e+01	   2.2799422e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1400000e+00	  -1.2591069e+00	   2.0707859e+00	   2.5598019e+00	  -1.2590902e+00	   2.0556824e+00	   2.5596834e+00	   6.7706632e+01	   7.5708610e+01	   3.2506040e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1600000e+00	  -1.2949361e+00	   2.0439110e+00	   2.5879420e+00	  -1.2949193e+00	   2.0288105e+00	   2.5878236e+00	   6.8583619e+01	   7.5460399e+01	   4.2341385e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1800000e+00	  -1.3302976e+00	   2.0173868e+00	   2.6157149e+00	  -1.3302809e+00	   2.0022894e+00	   2.6155965e+00	   6.9505358e+01	   7.5134814e+01	   5.2292529e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.2000000e+00	  -1.3651368e+00	   1.9912544e+00	   2.6430775e+00	  -1.3651200e+00	   1.9761600e+00	   2.6429591e+00	   7.0468115e+01	   7.4734444e+01	   6.2346257e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.2200000e+00	  -1.3994000e+00	   1.9655540e+00	   2.6699878e+00	  -1.3993833e+00	   1.9504626e+00	   2.6698694e+00	   7.1467957e+01	   7.4262188e+01	   7.2488847e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.2400000e+00	  -1.4330353e+00	   1.9403244e+00	   2.6964049e+00	  -1.4330186e+00	   1.9252361e+00	   2.6962865e+00	   7.2500781e+01	   7.3721252e+01	   8.2705856e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.2600000e+00	  -1.4659923e+00	   1.9156037e+00	   2.7222892e+00	  -1.4659756e+00	   1.9005183e+00	   2.7221708e+00	   7.3562336e+01	   7.3115152e+01	   9.2981923e+00	   0.0000000e+00	  -0.0000000e+00	   0.0000000e+00	
   1.2800000e+00	  -1.4982221e+00	   1.8914283e+00	   2.7476024e+00	  -1.4982054e+00	   1.8763460e+00	   2.7474841e+00	   7.4648252e+01	   7.2447710e+01	   1.0330059e+01	   0.0000000e+00	  -0.0000000e+00	   0.0000000e+00	
   1.3000000e+00	  -1.5001216e+00	   1.8677381e+00	   2.7723070e+00	  -1.5296612e+00	   1.8527541e+00	   2.7721895e+00	   7.4255422e+01	   7.2767202e+01	   1.1818867e+01	   1.2184139e+02	   2.3610477e+01	  -3.8999139e-13	
   1.3200000e+00	  -1.5001023e+00	   1.8441487e+00	   2.7963645e+00	  -1.5602983e+00	   1.8297763e+00	   2.7962517e+00	   7.3797371e+01	   7.3146768e+01	   1.3275744e+01	   1.0217675e+02	   2.3556898e+01	   2.1398752e-13	
   1.3400000e+00	  -1.5000855e+00	   1.8206503e+00	   2.8197410e+00	  -1.5900738e+00	   1.8074446e+00	   2.8196374e+00	   7.3366966e+01	   7.3528455e+01	   1.4663837e+01	   8.5454970e+01	   2.3425326e+01	  -3.0502964e-13	
   1.3600000e+00	  -1.5000718e+00	   1.7973302e+00	   2.8424052e+00	  -1.6189475e+00	   1.7857894e+00	   2.8423147e+00	   7.2963321e+01	   7.3911574e+01	   1.5982928e+01	   7.1764655e+01	   2.3197549e+01	   1.7477838e-13	
   1.3800000e+00	  -1.5000606e+00	   1.7742923e+00	   2.8643280e+00	  -1.6468813e+00	   1.7648390e+00	   2.8642539e+00	   7.2586100e+01	   7.4293593e+01	   1.7234215e+01	   6.0556370e+01	   2.2858500e+01	  -1.3325937e-13	
   1.4000000e+00	  -1.5000514e+00	   1.7516541e+00	   2.8854824e+00	  -1.6738400e+00	   1.7446200e+00	   2.8854272e+00	   7.2235462e+01	   7.4670415e+01	   1.8420085e+01	   5.1380254e+01	   2.2396861e+01	   1.1934913e-13	
   1.4200000e+00	  -1.5000439e+00	   1.7295419e+00	   2.9058434e+00	  -1.6997909e+00	   1.7251568e+00	   2.9058090e+00	   7.1911947e+01	   7.5036746e+01	   1.9543869e+01	   4.3867981e+01	   2.1805516e+01	   1.5696799e-13	
   1.4400000e+00	  -1.5000377e+00	   1.7080872e+00	   2.9253886e+00	  -1.7247044e+00	   1.7064717e+00	   2.9253760e+00	   7.1616335e+01	   7.5386490e+01	   2.0609597e+01	   3.7717997e+01	   2.1081839e+01	   2.2918579e-13	
   1.4600000e+00	  -1.5000327e+00	   1.6874217e+00	   2.9440980e+00	  -1.7485536e+00	   1.6885848e+00	   2.9441071e+00	   7.1349515e+01	   7.5713151e+01	   2.1621724e+01	   3.2683418e+01	   2.0227793e+01	  -2.1922367e-13	
   1.4800000e+00	  -1.5000286e+00	   1.6676730e+00	   2.9619539e+00	  -1.7713151e+00	   1.6715136e+00	   2.9619840e+00	   7.1112349e+01	   7.6010223e+01	   2.2584883e+01	   2.8562093e+01	   1.9249860e+01	  -1.6197011e-13	
   1.5000000e+00	  -1.5000252e+00	   1.6489598e+00	   2.9789412e+00	  -1.7929687e+00	   1.6552734e+00	   2.9789907e+00	   7.0905551e+01	   7.6271565e+01	   2.3503640e+01	   2.5188531e+01	   1.8158788e+01	   6.3911605e-14	
   1.5200000e+00	  -1.5000224e+00	   1.6313883e+00	   2.9950475e+00	  -1.8134977e+00	   1.6398768e+00	   2.9951141e+00	   7.0729584e+01	   7.6491725e+01	   2.4382270e+01	   2.2427243e+01	   1.6969192e+01	  -3.2063111e-14	
   1.5400000e+00	  -1.5000202e+00	   1.6150483e+00	   3.0102631e+00	  -1.8328887e+00	   1.6253335e+00	   3.0103437e+00	   7.0584574e+01	   7.6666230e+01	   2.5224565e+01	   2.0167275e+01	   1.5698999e+01	  -1.4405069e-13	
   1.5600000e+00	  -1.5000183e+00	   1.6000103e+00	   3.0245810e+00	  -1.8511324e+00	   1.6116507e+00	   3.0246723e+00	   7.0470241e+01	   7.6791813e+01	   2.6033674e+01	   1.8317809e+01	   1.4368794e+01	   6.0331457e-14	
